Analysis Id,Sample Id,Sample#,Type,Fixed?,Latitude,Longitude,Distance(miles),Bearing,Direction,Collection Date,Source,Description,Filter Type,Volume,Volume Unit,Uncertainty%,MDA,Method Code,Moisture%,Nuclide,Result,Unit
200721,7301,SCF-00005,Air Filter,No,35.611714,140.064085,135.922929990206,203.560984970456,SSW,3/22/2011 12:14:29 PM,DOE,"Field Team: Charcoal   Probably Associated with SCF-00004  Possibly actually a paper filter  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.  ; Description: RAINING SEAWALL AREA BY BAY  OPEN AREA BY HIGHWAY;",charcoal,23.44,cubic feet,0,2.6221104E-08,Gamma Spectroscopy,,Sr-89gamma,0,uCi/mL
200723,7301,SCF-00005,Air Filter,No,35.611714,140.064085,135.922929990206,203.560984970456,SSW,3/22/2011 12:14:29 PM,DOE,"Field Team: Charcoal   Probably Associated with SCF-00004  Possibly actually a paper filter  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.  ; Description: RAINING SEAWALL AREA BY BAY  OPEN AREA BY HIGHWAY;",charcoal,23.44,cubic feet,0,2.12130361553192E-11,Gamma Spectroscopy,,Te-129m,0,uCi/mL
200725,7301,SCF-00005,Air Filter,No,35.611714,140.064085,135.922929990206,203.560984970456,SSW,3/22/2011 12:14:29 PM,DOE,"Field Team: Charcoal   Probably Associated with SCF-00004  Possibly actually a paper filter  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.  ; Description: RAINING SEAWALL AREA BY BAY  OPEN AREA BY HIGHWAY;",charcoal,23.44,cubic feet,0,3.95411831245671E-11,Gamma Spectroscopy,,Te-132,0,uCi/mL
200727,7301,SCF-00005,Air Filter,No,35.611714,140.064085,135.922929990206,203.560984970456,SSW,3/22/2011 12:14:29 PM,DOE,"Field Team: Charcoal   Probably Associated with SCF-00004  Possibly actually a paper filter  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.  ; Description: RAINING SEAWALL AREA BY BAY  OPEN AREA BY HIGHWAY;",charcoal,23.44,cubic feet,0,5.05285553787232E-11,Gamma Spectroscopy,,Xe-133,0,uCi/mL
200729,7301,SCF-00005,Air Filter,No,35.611714,140.064085,135.922929990206,203.560984970456,SSW,3/22/2011 12:14:29 PM,DOE,"Field Team: Charcoal   Probably Associated with SCF-00004  Possibly actually a paper filter  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.  ; Description: RAINING SEAWALL AREA BY BAY  OPEN AREA BY HIGHWAY;",charcoal,23.44,cubic feet,0,4.01595495014191E-12,Gamma Spectroscopy,,Zr-95,0,uCi/mL
200731,7301,SCF-00005,Air Filter,No,35.611714,140.064085,135.922929990206,203.560984970456,SSW,3/22/2011 12:14:29 PM,DOE,"Field Team: Charcoal   Probably Associated with SCF-00004  Possibly actually a paper filter  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.  Results verified by LLNL and Triage.  ; Description: RAINING SEAWALL AREA BY BAY  OPEN AREA BY HIGHWAY;",charcoal,23.44,cubic feet,7.17766561158461E-11,6.67170424969108E-12,Gamma Spectroscopy,,I-131,3.29067906725768E-10,uCi/mL
200733,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,1.02213681047646E-11,1.80763744618024E-11,Liquid Scintillation,,Sr-90,-4.81488883391644E-12,uCi/mL
200735,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,2.88E-12,6.1E-12,GP Counting,,Sr-90,-3.11E-12,uCi/mL
200737,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,2.64E-12,3.66E-12,GP Counting,,Sr-89,-9.17E-13,uCi/mL
200739,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,0,1.83080005149161E-12,Gamma Spectroscopy,,Ba-140,0,uCi/mL
200741,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,0,1.67180002480505E-11,Gamma Spectroscopy,,Ce-144,0,uCi/mL
200743,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,0,3.75938316575505E-12,Gamma Spectroscopy,,Cs-136,0,uCi/mL
200745,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,0,1.25519997173917E-10,Gamma Spectroscopy,,Np-239,0,uCi/mL
200747,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,0,1.46979997617258E-11,Gamma Spectroscopy,,Sb-127,0,uCi/mL
200749,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,0,1.43019995846316E-08,Gamma Spectroscopy,,Sr-89gamma,0,uCi/mL
200751,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,0,1.89999994903989E-11,Gamma Spectroscopy,,Te-129m,0,uCi/mL
200753,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,0,3.29400014209558E-11,Gamma Spectroscopy,,Xe-133,0,uCi/mL
200755,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,0,2.33399996378558E-12,Gamma Spectroscopy,,Zr-95,0,uCi/mL
200757,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,2.22E-12,3.66E-12,GP Counting,,Sr-Total,2.27E-12,uCi/mL
200759,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,3.64807173844122E-12,1.50290082259296E-12,Gamma Spectroscopy,,Cs-134,1.55948893559704E-11,uCi/mL
200761,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,4.04306405222813E-12,1.30256329247575E-12,Gamma Spectroscopy,,Cs-137,1.63946421559428E-11,uCi/mL
200763,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,1.76004723545572E-10,2.58468475136854E-11,GP Counting,,Gross Alpha,1.76004723545572E-11,uCi/mL
200765,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,6.24456572316808E-11,1.1043021489392E-10,Liquid Scintillation,,Sr-89,2.43209401849704E-11,uCi/mL
200767,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,1.23118133383353E-11,1.01619254006766E-11,Gamma Spectroscopy,,I-132,3.07342337349398E-11,uCi/mL
200769,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,1.23118133383353E-11,1.01619254006766E-11,Gamma Spectroscopy,,Te-132,3.07342337349398E-11,uCi/mL
200771,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,3.64529660152566E-10,3.69577658461689E-12,Gamma Spectroscopy,,I-131,1.76750551673624E-09,uCi/mL
200773,7297,SCF-00006,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:07 PM,DOE,"Field Team: Paper Air Filter  Associated with SCF-00007  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation  Results verified by LLNL and Triage.; Description:  #2 RESTSTOP RAINING PARKING LOT;",paper,21.49,cubic feet,3.53092553082194E-10,3.27393401840015E-11,GP Counting,,Gross Beta,1.08310599104967E-08,uCi/mL
200775,7295,SCF-00007,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:18 PM,DOE,"Field Team: Charcoal Air Filter  Associated with SCF-00006  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.   Results verified by LLNL and Triage.  ; Description:  #2 RESTSTOP RAINING PARKING LOT;",charcoal,21.49,cubic feet,0,5.8209326842308E-12,Gamma Spectroscopy,,Ba-140,0,uCi/mL
200777,7295,SCF-00007,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:18 PM,DOE,"Field Team: Charcoal Air Filter  Associated with SCF-00006  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.   Results verified by LLNL and Triage.  ; Description:  #2 RESTSTOP RAINING PARKING LOT;",charcoal,21.49,cubic feet,0,1.17218075275421E-11,Gamma Spectroscopy,,Ce-144,0,uCi/mL
200779,7295,SCF-00007,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:18 PM,DOE,"Field Team: Charcoal Air Filter  Associated with SCF-00006  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.   Results verified by LLNL and Triage.  ; Description:  #2 RESTSTOP RAINING PARKING LOT;",charcoal,21.49,cubic feet,0,2.23226980322307E-12,Gamma Spectroscopy,,Cs-134,0,uCi/mL
200781,7295,SCF-00007,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:18 PM,DOE,"Field Team: Charcoal Air Filter  Associated with SCF-00006  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.   Results verified by LLNL and Triage.  ; Description:  #2 RESTSTOP RAINING PARKING LOT;",charcoal,21.49,cubic feet,0,8.96264873734153E-12,Gamma Spectroscopy,,Cs-136,0,uCi/mL
200783,7295,SCF-00007,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:18 PM,DOE,"Field Team: Charcoal Air Filter  Associated with SCF-00006  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.   Results verified by LLNL and Triage.  ; Description:  #2 RESTSTOP RAINING PARKING LOT;",charcoal,21.49,cubic feet,0,2.09994017080722E-12,Gamma Spectroscopy,,Cs-137,0,uCi/mL
200785,7295,SCF-00007,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:18 PM,DOE,"Field Team: Charcoal Air Filter  Associated with SCF-00006  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.   Results verified by LLNL and Triage.  ; Description:  #2 RESTSTOP RAINING PARKING LOT;",charcoal,21.49,cubic feet,0,4.11722770086584E-11,Gamma Spectroscopy,,I-132,0,uCi/mL
200787,7295,SCF-00007,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:18 PM,DOE,"Field Team: Charcoal Air Filter  Associated with SCF-00006  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.   Results verified by LLNL and Triage.  ; Description:  #2 RESTSTOP RAINING PARKING LOT;",charcoal,21.49,cubic feet,0,6.00894350964356E-10,Gamma Spectroscopy,,Np-239,0,uCi/mL
200789,7295,SCF-00007,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:18 PM,DOE,"Field Team: Charcoal Air Filter  Associated with SCF-00006  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.   Results verified by LLNL and Triage.  ; Description:  #2 RESTSTOP RAINING PARKING LOT;",charcoal,21.49,cubic feet,0,1.04827120385742E-10,Gamma Spectroscopy,,Sb-127,0,uCi/mL
200791,7295,SCF-00007,Air Filter,No,35.81314,140.404141,116.264415181216,197.599471334958,SSW,3/22/2011 12:00:18 PM,DOE,"Field Team: Charcoal Air Filter  Associated with SCF-00006  I-132 (2.3h halflife) activity is assigned to be equal to Te-132 activity, appropriate of conservative dose estimation.   Results verified by LLNL and Triage.  ; Description:  #2 RESTSTOP RAINING PARKING LOT;",charcoal,21.49,cubic feet,0,3.2287524E-08,Gamma Spectroscopy,,Sr-89gamma,0,uCi/mL
